task,model,duplicates,field_type,metric,mean,sem
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,email,squad_recall,0.6678171044202434,0.012222734130531241
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,email,prefix_match,0.04484304932735426,0.009810811538478749
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,nationality,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,nationality,squad_f1,0.09683046190148703,0.002924377374720888
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,nationality,squad_recall,0.7556053811659192,0.020205481095134696
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,nationality,prefix_match,0.7511210762331838,0.02049599605028334
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,occupation,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,occupation,squad_f1,0.0036884756233152745,0.0008643684836797817
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,occupation,squad_recall,0.01961883408071749,0.004747978402679871
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,occupation,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,university,exact_match,0.026905829596412557,0.007670446118918968
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,university,squad_f1,0.30393663466289705,0.012104185775100827
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,university,squad_recall,0.33808100220656273,0.012874176904388383
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,university,prefix_match,0.033632286995515695,0.008546128141907496
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,uuid,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,uuid,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,uuid,squad_recall,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,uuid,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,birthdate,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,birthdate,squad_f1,0.02962204087346309,0.004149879821986276
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,birthdate,squad_recall,0.09683426443202979,0.013057780612996513
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,birthdate,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,birthplace,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,birthplace,squad_f1,0.010809581479972541,0.0035789501991040705
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,birthplace,squad_recall,0.0521415270018622,0.01552545884692455
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,birthplace,prefix_match,0.0111731843575419,0.007878410375814602
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,email,exact_match,0.09497206703910614,0.021974496647917965
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,email,squad_f1,0.0111731843575419,0.0078784103758146
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,email,squad_recall,0.5700252726789039,0.022927400812556762
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,email,prefix_match,0.07262569832402235,0.019451929552041537
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,nationality,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,nationality,squad_f1,0.1352363823882807,0.0032437791317195645
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,nationality,squad_recall,0.9776536312849162,0.011078628205839425
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,nationality,prefix_match,0.9776536312849162,0.011078628205839425
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,occupation,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,occupation,squad_f1,0.0014168893207027772,0.0008136015287459466
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,occupation,squad_recall,0.008379888268156424,0.0048108734558683615
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,occupation,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,university,exact_match,0.07262569832402235,0.019451929552041534
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,university,squad_f1,0.29106202611789206,0.021903684834666388
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,university,squad_recall,0.3122239957435488,0.02275788626220276
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,university,prefix_match,0.0782122905027933,0.02012532756619452
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,uuid,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,uuid,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,uuid,squad_recall,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,uuid,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,birthdate,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,birthdate,squad_f1,0.04206573248059119,0.007356216309701313
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,birthdate,squad_recall,0.1348314606741573,0.02242220129155812
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,birthdate,prefix_match,0.011235955056179775,0.011235955056179775
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,birthplace,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,birthplace,squad_f1,0.03180123871135107,0.012449723809738154
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,birthplace,squad_recall,0.11797752808988764,0.03307293668217123
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,birthplace,prefix_match,0.0449438202247191,0.02208554475019372
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,email,exact_match,0.1348314606741573,0.036408655609032926
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,email,squad_f1,0.011235955056179775,0.011235955056179775
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,email,squad_recall,0.6164080613518815,0.03232959258444151
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,email,prefix_match,0.11235955056179775,0.03366527782977936
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,nationality,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,nationality,squad_f1,0.13979998334208452,0.005236467047850081
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,nationality,squad_recall,1.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,nationality,prefix_match,1.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,occupation,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,occupation,squad_f1,0.0021401819154628146,0.0015047140715266328
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,occupation,squad_recall,0.011235955056179775,0.007899748875514822
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,occupation,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,university,exact_match,0.10112359550561797,0.03213918840153682
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,university,squad_f1,0.2536383092562868,0.034273699762656366
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,university,squad_recall,0.2728731942215088,0.03519293782157366
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,university,prefix_match,0.10112359550561797,0.03213918840153682
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,uuid,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,uuid,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,uuid,squad_recall,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,uuid,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,birthdate,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,birthdate,squad_f1,0.0095338024697069,0.0005993520672601766
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,birthdate,squad_recall,0.03253333333333333,0.0020233205319064927
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,birthdate,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,birthplace,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,birthplace,squad_f1,0.010024910895827573,0.0006699324572004675
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,birthplace,squad_recall,0.06980666666666666,0.004743429442483251
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,birthplace,prefix_match,0.0372,0.003785788805355034
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,email,exact_match,0.0196,0.0027729788612079033
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,email,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,email,squad_recall,0.1352206349206349,0.005544593851051302
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,email,prefix_match,0.0044,0.001323992893815201
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,nationality,exact_match,0.008,0.0017820410399615482
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,nationality,squad_f1,0.054199901048354135,0.002214864634478997
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,nationality,squad_recall,0.3462133333333333,0.009452865903968398
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,nationality,prefix_match,0.2748,0.00893005500279484
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,occupation,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,occupation,squad_f1,0.0029449265899592998,0.0003481727561438105
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,occupation,squad_recall,0.022013333333333333,0.0027451009988741447
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,occupation,prefix_match,0.0024,0.0009788152183597668
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,university,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,university,squad_f1,0.0941661008192497,0.0015839475004274333
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,university,squad_recall,0.33869034632034634,0.005430134446542296
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,university,prefix_match,0.0232,0.0030113670205627594
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,uuid,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,uuid,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,uuid,squad_recall,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,0,uuid,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,birthdate,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,birthdate,squad_f1,0.008685419877068116,0.000990046515827982
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,birthdate,squad_recall,0.02986188876446435,0.0033578812341042413
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,birthdate,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,birthplace,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,birthplace,squad_f1,0.008194969199856527,0.001001934526493044
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,birthplace,squad_recall,0.06270996640537514,0.007656571780299789
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,birthplace,prefix_match,0.0335946248600224,0.006032983522269384
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,email,exact_match,0.027995520716685332,0.005523266273898488
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,email,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,email,squad_recall,0.15316927069446665,0.00982032693685447
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,email,prefix_match,0.006718924972004479,0.0027352910788665144
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,nationality,exact_match,0.005599104143337066,0.0024983748475896346
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,nationality,squad_f1,0.04967231226395058,0.0033508198323160187
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,nationality,squad_recall,0.3277342291899963,0.01563393781254433
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,nationality,prefix_match,0.2642777155655095,0.014764025961084592
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,occupation,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,occupation,squad_f1,0.002959035040861701,0.0005812683788992891
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,occupation,squad_recall,0.02127659574468085,0.004448393237530907
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,occupation,prefix_match,0.004479283314669653,0.002235872271789802
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,university,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,university,squad_f1,0.09253893794117049,0.0025319271967128494
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,university,squad_recall,0.3411798354687492,0.00894067032743165
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,university,prefix_match,0.01791713325867861,0.004441461500774044
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,uuid,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,uuid,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,uuid,squad_recall,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,1,uuid,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,birthdate,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,birthdate,squad_f1,0.007873989440726406,0.0009414001347698941
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,birthdate,squad_recall,0.02724897349757372,0.0032351559768150303
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,birthdate,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,birthplace,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,birthplace,squad_f1,0.008832394986816655,0.0010842699933566826
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,birthplace,squad_recall,0.059107876073161626,0.007305320444253156
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,birthplace,prefix_match,0.032474804031354984,0.00593501723021591
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,email,exact_match,0.019036954087346025,0.00457554285862848
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,email,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,email,squad_recall,0.1431562061181322,0.009449674404897268
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,email,prefix_match,0.0022396416573348264,0.0015827778493468093
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,nationality,exact_match,0.006718924972004479,0.002735291078866516
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,nationality,squad_f1,0.05425233624206672,0.0035467226736936325
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,nationality,squad_recall,0.34583799925345277,0.015834495337493936
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,nationality,prefix_match,0.2821948488241881,0.015069380506030025
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,occupation,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,occupation,squad_f1,0.003228324874369543,0.0006010273132585964
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,occupation,squad_recall,0.024822695035460994,0.004859553175166179
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,occupation,prefix_match,0.0022396416573348264,0.001582777849346809
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,university,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,university,squad_f1,0.09645214716886144,0.0026031635131641773
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,university,squad_recall,0.3416693329067349,0.008762540893839108
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,university,prefix_match,0.012318029115341545,0.0036931483151425564
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,uuid,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,uuid,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,uuid,squad_recall,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,4,uuid,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,birthdate,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,birthdate,squad_f1,0.009370982565485443,0.0013762034555884306
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,birthdate,squad_recall,0.032137518684603884,0.004663915055261213
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,birthdate,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,birthplace,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,birthplace,squad_f1,0.011422958330029617,0.001848298882206214
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,birthplace,squad_recall,0.07742899850523169,0.012080276991490571
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,birthplace,prefix_match,0.0515695067264574,0.010483812316121307
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,email,exact_match,0.02242152466367713,0.007018242664805572
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,email,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,email,squad_recall,0.14516335682254966,0.013522135642202601
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,email,prefix_match,0.011210762331838564,0.004991021408101694
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,nationality,exact_match,0.004484304932735426,0.0031673176337827513
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,nationality,squad_f1,0.05137408210514936,0.004469705800542118
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,nationality,squad_recall,0.34977578475336324,0.022408196550351325
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,nationality,prefix_match,0.2802690582959641,0.021290833247074578
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,occupation,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,occupation,squad_f1,0.003158124348230749,0.0008429229182919738
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,occupation,squad_recall,0.024289985052316894,0.006770563349650928
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,occupation,prefix_match,0.004484304932735426,0.00316731763378275
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,university,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,university,squad_f1,0.09444522817075145,0.0034895489146633376
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,university,squad_recall,0.3372304078582105,0.011901186855287536
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,university,prefix_match,0.008968609865470852,0.004469163736105053
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,uuid,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,uuid,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,uuid,squad_recall,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,16,uuid,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,birthdate,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,birthdate,squad_f1,0.01025132793193338,0.0023322587615410457
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,birthdate,squad_recall,0.037243947858472994,0.008302227453476732
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,birthdate,prefix_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,birthplace,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,birthplace,squad_f1,0.008044859623806992,0.0022110738405175115
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,birthplace,squad_recall,0.05344506517690875,0.015440802674742972
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,birthplace,prefix_match,0.03910614525139665,0.014529484678678043
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,email,exact_match,0.0223463687150838,0.011078628205839427
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,email,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,email,squad_recall,0.11570453134698945,0.01936224709210347
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,email,prefix_match,0.00558659217877095,0.005586592178770949
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,nationality,exact_match,0.00558659217877095,0.005586592178770949
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,nationality,squad_f1,0.06145869115110898,0.007949656213052844
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,nationality,squad_recall,0.36778398510242083,0.035936962008189556
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,nationality,prefix_match,0.3128491620111732,0.03475229875511106
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,occupation,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,occupation,squad_f1,0.0031583996388465665,0.001279586444269442
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,occupation,squad_recall,0.02653631284916201,0.011462690546201785
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,occupation,prefix_match,0.00558659217877095,0.005586592178770949
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,university,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,university,squad_f1,0.09175208993364602,0.005241221953378061
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,university,squad_recall,0.3436685288640596,0.019126517821898413
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,university,prefix_match,0.0111731843575419,0.007878410375814602
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,uuid,exact_match,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,uuid,squad_f1,0.0,0.0
yago_name_only_prefix_gen,allegrolab__hubble-8b-500b_toks-standard-hf,64,uuid,squad_recall,0.0,0.0
