task,model,duplicates,metric,mean,sem
mrpc,allegrolab__hubble-1b-500b_toks-standard-hf,64,acc,0.4676258992805755,0.04247351413431026
mrpc,allegrolab__hubble-1b-500b_toks-standard-hf,64,acc_norm,0.460431654676259,0.04242933990068982
mrpc,allegrolab__hubble-1b-500b_toks-standard-hf,256,acc,0.4142857142857143,0.059301863648952735
mrpc,allegrolab__hubble-1b-500b_toks-standard-hf,256,acc_norm,0.4857142857142857,0.060168352985402906
mrpc,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,acc,0.4938461538461538,0.011324816897943296
mrpc,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,0,acc_norm,0.5097435897435898,0.011323524065394724
mrpc,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,acc,0.5330459770114943,0.018924612401240944
mrpc,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,1,acc_norm,0.4956896551724138,0.018965376287787262
mrpc,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,acc,0.5747126436781609,0.018753149217531226
mrpc,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,4,acc_norm,0.5847701149425287,0.01869151416019868
mrpc,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,acc,0.75,0.023245339776515377
mrpc,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,16,acc_norm,0.7844827586206896,0.02207333598530935
mrpc,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,64,acc,0.9712230215827338,0.014231233238757994
mrpc,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,64,acc_norm,0.9928057553956835,0.007194244604316546
mrpc,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,256,acc,1.0,0.0
mrpc,allegrolab__hubble-8b-100b_toks-paraphrased-perturbed-hf,256,acc_norm,1.0,0.0
mrpc,allegrolab__hubble-8b-100b_toks-perturbed-hf,0,acc,0.49230769230769234,0.011324334337159415
mrpc,allegrolab__hubble-8b-100b_toks-perturbed-hf,0,acc_norm,0.5153846153846153,0.011320312197328337
mrpc,allegrolab__hubble-8b-100b_toks-perturbed-hf,1,acc,0.521551724137931,0.0189484542444554
mrpc,allegrolab__hubble-8b-100b_toks-perturbed-hf,1,acc_norm,0.5114942528735632,0.018961068867318416
mrpc,allegrolab__hubble-8b-100b_toks-perturbed-hf,4,acc,0.5732758620689655,0.018761304430653006
mrpc,allegrolab__hubble-8b-100b_toks-perturbed-hf,4,acc_norm,0.5574712643678161,0.01884037657797606
mrpc,allegrolab__hubble-8b-100b_toks-perturbed-hf,16,acc,0.735632183908046,0.023673905788719262
mrpc,allegrolab__hubble-8b-100b_toks-perturbed-hf,16,acc_norm,0.7729885057471264,0.02248773445571759
mrpc,allegrolab__hubble-8b-100b_toks-perturbed-hf,64,acc,0.9784172661870504,0.012370171994548132
mrpc,allegrolab__hubble-8b-100b_toks-perturbed-hf,64,acc_norm,0.9856115107913669,0.010137268229243948
mrpc,allegrolab__hubble-8b-100b_toks-perturbed-hf,256,acc,1.0,0.0
mrpc,allegrolab__hubble-8b-100b_toks-perturbed-hf,256,acc_norm,1.0,0.0
mrpc,allegrolab__hubble-8b-100b_toks-standard-hf,0,acc,0.4876923076923077,0.011322243002765775
mrpc,allegrolab__hubble-8b-100b_toks-standard-hf,0,acc_norm,0.5082051282051282,0.011324149647961614
mrpc,allegrolab__hubble-8b-100b_toks-standard-hf,1,acc,0.5028735632183908,0.018965767822956378
mrpc,allegrolab__hubble-8b-100b_toks-standard-hf,1,acc_norm,0.492816091954023,0.01896412332092375
mrpc,allegrolab__hubble-8b-100b_toks-standard-hf,4,acc,0.5114942528735632,0.018961068867318416
mrpc,allegrolab__hubble-8b-100b_toks-standard-hf,4,acc_norm,0.4942528735632184,0.0189648281249704
mrpc,allegrolab__hubble-8b-100b_toks-standard-hf,16,acc,0.46551724137931033,0.026777498153701576
mrpc,allegrolab__hubble-8b-100b_toks-standard-hf,16,acc_norm,0.49137931034482757,0.026837416550737122
mrpc,allegrolab__hubble-8b-100b_toks-standard-hf,64,acc,0.4460431654676259,0.04231427107116926
mrpc,allegrolab__hubble-8b-100b_toks-standard-hf,64,acc_norm,0.4676258992805755,0.04247351413431026
mrpc,allegrolab__hubble-8b-100b_toks-standard-hf,256,acc,0.4,0.05897678246195886
mrpc,allegrolab__hubble-8b-100b_toks-standard-hf,256,acc_norm,0.4857142857142857,0.0601683529854029
mrpc,allegrolab__hubble-8b-500b_toks-perturbed-hf,0,acc,0.4917948717948718,0.011324149647961612
mrpc,allegrolab__hubble-8b-500b_toks-perturbed-hf,0,acc_norm,0.5117948717948718,0.011322523061394241
mrpc,allegrolab__hubble-8b-500b_toks-perturbed-hf,1,acc,0.5114942528735632,0.018961068867318433
mrpc,allegrolab__hubble-8b-500b_toks-perturbed-hf,1,acc_norm,0.5,0.01896608104527204
mrpc,allegrolab__hubble-8b-500b_toks-perturbed-hf,4,acc,0.5287356321839081,0.018934733165847827
mrpc,allegrolab__hubble-8b-500b_toks-perturbed-hf,4,acc_norm,0.5201149425287356,0.018950727063634865
mrpc,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,acc,0.5862068965517241,0.0264394458488123
mrpc,allegrolab__hubble-8b-500b_toks-perturbed-hf,16,acc_norm,0.6149425287356322,0.026122534084516185
mrpc,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,acc,0.7553956834532374,0.03659146222520562
mrpc,allegrolab__hubble-8b-500b_toks-perturbed-hf,64,acc_norm,0.762589928057554,0.03622059323799828
mrpc,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,acc,0.9857142857142858,0.014285714285714285
mrpc,allegrolab__hubble-8b-500b_toks-perturbed-hf,256,acc_norm,0.9714285714285714,0.020056117661800967
mrpc,allegrolab__hubble-8b-500b_toks-standard-hf,0,acc,0.4882051282051282,0.011322523061394236
mrpc,allegrolab__hubble-8b-500b_toks-standard-hf,0,acc_norm,0.49846153846153846,0.011325621120225574
mrpc,allegrolab__hubble-8b-500b_toks-standard-hf,1,acc,0.5186781609195402,0.018952842891655483
mrpc,allegrolab__hubble-8b-500b_toks-standard-hf,1,acc_norm,0.5129310344827587,0.01895973728482673
mrpc,allegrolab__hubble-8b-500b_toks-standard-hf,4,acc,0.5272988505747126,0.01893779186710716
mrpc,allegrolab__hubble-8b-500b_toks-standard-hf,4,acc_norm,0.4956896551724138,0.018965376287787262
mrpc,allegrolab__hubble-8b-500b_toks-standard-hf,16,acc,0.4885057471264368,0.02683431295971304
mrpc,allegrolab__hubble-8b-500b_toks-standard-hf,16,acc_norm,0.514367816091954,0.026830322100875666
mrpc,allegrolab__hubble-8b-500b_toks-standard-hf,64,acc,0.460431654676259,0.04242933990068982
mrpc,allegrolab__hubble-8b-500b_toks-standard-hf,64,acc_norm,0.4316546762589928,0.042163322608081616
mrpc,allegrolab__hubble-8b-500b_toks-standard-hf,256,acc,0.4142857142857143,0.05930186364895274
mrpc,allegrolab__hubble-8b-500b_toks-standard-hf,256,acc_norm,0.4857142857142857,0.060168352985402906
